Sr. No., File Name, WebLinks,HTML Content,JS Content,parts,Vector,Label
1640,1640.8be9ccf87265637007623bd28edffcb0,0,0,0,6,0.0002861797,0
1641,1641.7555c5920365e6315e3f20d83211d558,0,0,0,6,-0.0001323039,0
1642,1642.c4eea2387cc6850b5e1cb84529535f8b,0,0,0,6,0.0002476428,0
1643,1643.6376ec92af99da9b90e5a3ab60f9fd09,0,0,0,6,-0.0001336237,0
1644,1644.ba26918a1837fcadae2327adc12a797d,0,0,0,6,0.0001403958,0
1645,1645.60a80c94ae8fec2ef1f1ef0915445400,0,0,0,6,5.1229676E-05,0
1646,1646.b241667d03a7ff89619c30cbe2f8dab2,0,0,0,6,0.0001948187,0
1647,1647.e868de6866be80866e13b1660d95537c,0,0,0,6,0.0004779098,0
1648,1648.feab1eecf41d21e438b3658a5ab15f80,0,0,0,6,0.0002121748,0
1649,1649.00d75963b0db438a7f492b59a5395fc0,0,0,0,6,6.4293075E-05,0
1650,1650.3d76995e778ef56fcf4ff76b02d485ed,0,0,0,6,-6.1030318E-05,0
1651,1651.8a77b2ea51351288a9f69b23aa5ebb26,0,0,0,6,-4.6767822E-05,0
1652,1652.d6f822887fdfa0d184c6303d28b97acf,0,0,0,6,0.000257863,0
1653,1653.19b45239333519205611b669843294cd,9,0,0,6,0.0001052214,0
1654,1654.1ed94c5f40b704e5b4977c0c595a31ee,0,0,0,6,5.4012806E-05,0
1655,1655.7a0d7700a207ef6f66686f94b02c7a8f,0,0,0,6,0.0001870501,0
1656,1656.2c519e6e148cca3020e50c723bbc200e,0,0,0,6,0.0002067461,0
1657,1657.41457c98e0009a99d917acfbc8f229cd,0,0,0,6,2.985906E-05,0
1658,1658.5668754ea9f7c62c42b2555e0ca7cdac,0,0,0,6,0.0001287595,0
1659,1659.e94135f919552d1bc8bf35f0a84b483c,0,0,0,6,0.0001789464,0
1660,1660.f4b2e5b394c3aaf2589c49c205ca05d7,0,0,0,6,-0.000033566,0
1661,1661.ea88a58a5adbb42b5f456544688849ad,0,0,0,6,-0.0001125536,0
1662,1662.70a7a270f3adfa3fafdc01a05c200fef,0,0,0,6,-0.0001125536,0
1663,1663.3cda52dac479d2b668e3410feb916e38,0,0,0,6,4.314234E-05,0
1664,1664.e67aee25046de6fd0243b8c6fec81c5b,0,0,0,6,0.0001509893,0
1665,1665.46bc87071ff202b6f0c37c8a4b6a42a4,0,0,0,6,0.00002802,0
1666,1666.822fe7bdc3780066edfa4847f6399477,0,0,0,6,-4.199229E-05,0
1667,1667.aa251c5e7789a550ed91cdacb0d58649,0,0,0,6,-5.2503736E-05,0
1668,1668.c077f4f038fbdccf01f1d37a3db6f2e4,0,0,0,6,0.0001803854,0
1669,1669.4bcc4cd50bc3d03cba237953480ffefb,0,0,0,6,3.407685E-05,0
1670,1670.da702de4cb6dce6d1f62c93bc30e71ff,0,0,0,6,-9.14352E-05,0
1671,1671.a2d7c7639df071620b481223ecab75c2,0,0,0,6,6.313908E-05,0
1672,1672.2c743f29bd6260387b1022d586513d02,0,0,0,6,0.0001177163,0
1673,1673.be7fb2decb75d04a65ef85f30f678060,0,0,0,6,0.000058517,0
1674,1674.af90d09c58aa2dba5ee593c8ae3d8c70,0,0,0,6,0.000307901,0
1675,1675.550f474e8aea76f79d203152aac1767f,0,0,0,6,9.193031E-05,0
1676,1676.63b01735cee30cb278549725c0955728,0,0,0,6,7.474177E-05,0
1677,1677.0a982c2dd05563772b84243adbe8a720,0,0,0,6,-6.956536E-05,0
1678,1678.a3c22194f3f334941d900a4bbf249f96,0,0,0,6,7.8426114E-05,0
1679,1679.b783b8e80886ae5592280e655058813d,0,0,0,6,9.6642914E-05,0
1680,1680.e01cc177beb7bc063963c40e12599d57,0,0,0,6,-7.358822E-05,0
1681,1681.b17d16768d9543099dd7fe511f14ca9e,0,0,0,6,0.0002791707,0
1682,1682.35613b5e95aa4cd78a5537bae6351bf5,0,0,0,6,0.0002867547,0
1683,1683.f2844e0cae274ae1be662d38631cd0c8,0,0,0,6,9.968045E-05,0
1684,1684.925bdc970b65949bf11a0aea4a853b03,0,0,0,6,-9.9409226E-05,0
1685,1685.cd6b27de2307413e47e0212f8d4fc9bb,0,1,0,6,-0.0001124697,0
1686,1686.4b992ea5041794476920fc2199b18ac9,0,0,0,6,0.0002118941,0
1687,1687.e69fa74557118313b26108f91a9cd6fa,0,0,0,6,0.0001792332,0
1688,1688.e2ef9f60c860b46bf3afcf1178378c3b,0,0,0,6,-0.000188711,0
1689,1689.5a669baf8c4fe834e29840d6e6bfd443,0,0,0,6,-0.000047033,0
1690,1690.0b46c8163c389f96d88717fcbe93684c,0,0,0,6,-8.987874E-05,0
1691,1691.dc18b18697ac2c2d7e5024eb8be84ecb,0,0,0,6,-0.0002469098,0
1692,1692.56e3001bcfb5d947babc892cda37ab3d,0,0,0,6,-0.0001171279,0
1693,1693.7f09ce3481097bd97b4962a24068465a,0,0,0,6,0.0001417539,0
1694,1694.597f15f5a0b581adc3126199cc7ed066,0,0,0,6,5.722305E-05,0
1695,1695.647eca914347c9a615c5a1bd1453319b,0,0,0,6,-0.0001443765,0
1696,1696.7e22fd3302271b7e8cb745edb9254c71,0,0,0,6,-0.000136374,0
1697,1697.d4f2eb98768cbc4c3600f6ca68e7ef03,0,0,0,6,3.854926E-05,0
1698,1698.53a703c3eabf4f1a547ffec14e09405d,0,0,0,6,-1.8066361E-05,0
1699,1699.de71400a0100dbf05e05230d7e422a29,0,0,0,6,-0.0003826844,0
1700,1700.5c99dfbb4caa577151e510bab9e018e4,0,0,0,6,-0.0001317284,0
1701,1701.39d6d3507aa62320295032f0c0e4435c,0,1,0,6,-4.9868584E-05,0
1702,1702.cbf24a3d72463a352831af8e23b02cc1,0,0,0,6,-0.0002178653,0
1703,1703.7c5ad732db66343c7c8c05b7bc66e811,0,0,0,6,-2.31104E-05,0
1704,1704.98026ace6376f17790b5fa811ed10d34,0,0,0,6,0.0001902862,0
1705,1705.d042ec093f873897ebf5146274dc2a20,0,0,0,6,-0.0001085104,0
1706,1706.7b84ac072540d25d70de818843a1e921,0,0,0,6,7.3134215E-05,0
1707,1707.5c6277e057c0b3238b03d60de3109e8e,0,0,0,6,-0.0003459159,0
1708,1708.0c3b6a8fbd582be37cb1fc8438a3ed84,0,0,0,6,-5.6006586E-05,0
1709,1709.beab5cca12dcf10c94ed9ce7f8951444,0,0,0,6,0.000056845,0
1710,1710.d0eb0dff243846772b43c3b6e377b2be,0,0,0,6,2.1029426E-05,0
1711,1711.eabd48daa0f2d3949b60908cd93fe9cd,0,0,0,6,-2.0688547E-06,0
1712,1712.ac9408d8e56446c8bd0a917aed234b87,0,0,0,6,-0.0001689319,0
1713,1713.3572d2093ff4f9c24db5cf4a7a9a7ae6,0,0,0,6,0.0002482089,0
1714,1714.da964dedb8592fbfd3b07819607def62,0,0,0,6,-0.000108972,0
1715,1715.7e47339df52b3d0c131273f1c58ba4eb,0,0,0,6,-0.0004412066,0
1716,1716.fabf67851c347abee56594b9873b2d9a,0,0,0,6,-0.0002280659,0
1717,1717.788ae3994073913e51498a96cd1d3662,0,0,0,6,-0.0002905516,0
1718,1718.dd3ab0a21ff132982fbde9b8712d5258,0,0,0,6,5.728211E-05,0
1719,1719.2b32c9b1de123d4084f9555e8bbfbfe1,0,0,0,6,0.000204625,0
1720,1720.b17e78a9a5d7145aa8deffc671ace997,0,0,0,6,0.0001371873,0
1721,1721.2f654b5e99867bebf86ebb0280fb8e48,0,0,0,6,0.0001004271,0
1722,1722.0ace94ca1a8eebbca0c096f2bfc89cc3,0,0,0,6,-0.0003347865,0
1723,1723.b0f1f64188b8bac77aacad3b27b749d5,0,0,0,6,0.0002174568,0
1724,1724.fd2c1f2000f8b5b8042872435656619d,0,0,0,6,6.666418E-05,0
1725,1725.4b7434da4269db27bd237dde1d03db92,0,0,0,6,4.1486055E-05,0
1726,1726.dcd76e312ad123a4882c12b77f0b92c3,0,0,0,6,-0.0002290389,0
1727,1727.42ebaf7a8a31234ef70a9066b1579592,0,0,0,6,-4.888217E-05,0
1728,1728.cbb5a97d679712664e7cc3025d05c1ca,0,0,0,6,-0.0001631384,0
1729,1729.f1819fca167a26d35e31087bf27324f8,0,0,0,6,9.1789865E-05,0
1730,1730.2092a2c5a1de432db582fa62cf7e254e,0,0,0,6,-2.5784051E-05,0
1731,1731.5dc6289341b8bccf7a1b7b976f96e005,0,0,0,6,8.486276E-05,0
1732,1732.f90c4a8e1ef88d4802f7fc139a85fc13,0,0,0,6,-0.0001489556,0
1733,1733.95212a5ae78a283bf7282d310d7731d7,0,0,0,6,-0.0002308262,0
1734,1734.8ce5e8ddf445f56cb18afa778b07df0b,0,0,0,6,0.000085517,0
1735,1735.767c727c118916606982501980deb249,0,0,0,6,-6.3048945E-05,0
1736,1736.9ae2cf6f768fe1d218ddb61cea78e523,0,0,0,6,-0.0001166244,0
1737,1737.159f94d09e451f53a35a8b03ea5e7dd2,0,0,0,6,0.0001651803,0
1738,1738.7ee140ca2744c34a2ed33de3ceecb016,0,0,0,6,-6.16329E-05,0
1739,1739.07c82f37d072bce96820af0bbef80eff,0,0,0,6,9.7891294E-05,0
1740,1740.cd9dec755fc9e6d819137b8e0111e031,0,0,0,6,7.063653E-05,0
1741,1741.1025c8d81a3ce398f65fb401537214fb,0,0,0,6,0.0004371764,0
1742,1742.9ebb5f33ccd9bcfb089d758b7523f0c5,0,0,0,6,0.0003327638,0
1743,1743.75e754f7e80ce9c9e26898513069d35f,0,0,0,6,-0.0003536175,0
1744,1744.af4f10c1dad2aea2637aa8cd093adc34,0,0,0,6,-1.5653191E-05,0
1745,1745.6e47b00b04a6f2cb1cf9c5c86031132d,0,0,0,6,0.00072976,0
1746,1746.e3c2e047714a395c583f80730acd3762,0,0,0,6,-5.756708E-05,0
1747,1747.77c7add87dfb454c2bcc8ce9f60482bd,0,0,0,6,0.0001249401,0
1748,1748.f61b77d47c074402d1ee5976e9a4fd7d,0,0,0,6,0.0001574225,0
1749,1749.6943600e0de67c472ee13c9f14345e0f,0,0,0,6,-9.013939E-05,0
1750,1750.c5afcba50538a5f49d6e261f6bcfed40,0,0,0,6,-1.9254252E-05,0
1751,1751.7758ab9d9eb224bcb73e0e8e803e92c9,0,0,0,6,0.0001406347,0
1752,1752.5bcdd9205f59d95e025a2896a38ee2bb,0,0,0,6,0.0001568797,0
1753,1753.f51bd31e8f0e63be278c22d7a4d2bf10,0,0,0,6,3.274393E-05,0
1754,1754.7cafcb2d9dcaadd665afabc65c267f36,0,0,0,6,0.0003200178,0
1755,1755.864cc509960bb627696e65943038856e,0,0,0,6,5.039271E-05,0
1756,1756.b13797de35037c4f26356e89ba3f9fb1,0,0,0,6,-0.0001562817,0
1757,1757.ade7f371dd3f7c4393baf201b803755a,0,0,0,6,0.000120903,0
1758,1758.c3fc45d31d7f105f7baa0d7617f71402,0,0,0,6,0.0001888265,0
1759,1759.705cfa5ceb056324fe8fef48d12754db,0,0,0,6,5.243167E-05,0
1760,1760.a57fd76dcafe47299543685aa2387d32,0,0,0,6,4.2948555E-05,0
1761,1761.eeb706ce24cbbf2cd21648a4781a1464,0,0,0,6,0.0001767914,0
1762,1762.1d4646886358156accce640171c77c1d,0,0,0,6,4.5606113E-05,0
1763,1763.2ac623f4f429bbe90824fa535e73b558,0,0,0,6,-1.4498388E-05,0
1764,1764.1393ea887720c777d1429b07fce98ab4,0,0,0,6,-0.0001303734,0
1765,1765.4257318f87e53aa246882d00e42c67d5,0,0,0,6,0.000055788,0
1766,1766.16e55768065036480deaa72ebb3bd8d5,0,0,0,6,0.0001028485,0
1767,1767.f726e854a4f84a55fa0961e65c372e8d,0,0,0,6,0.000321367,0
1768,1768.e849ebd7ee95f02a6f4d937acb7575e2,0,0,0,6,-7.753608E-06,0
1769,1769.531649d2c834408569b5aba7d5b2b9fb,0,0,0,6,-2.2153768E-05,0
1770,1770.4aac42588f98c49a6d4c39c4e65d3387,0,0,0,6,-8.280862E-05,0
1771,1771.8880ac0caa45450bea484d7e9cafdece,0,0,0,6,-6.662606E-05,0
1772,1772.d4ebf95243e3b22d80ea63a1f2be06cc,0,0,0,6,-0.000064468,0
1773,1773.2f86bbeac16f343c0c9e8d9d363cabb2,0,0,0,6,0.0001538938,0
1774,1774.572d5d58699f0b03e959bbdc6ee14e83,0,0,0,6,-7.588377E-05,0
1775,1775.dd744a40e87e0715cd0153fef3a63a99,0,0,0,6,0.0001301719,0
1776,1776.6a0570ff6d45b717e0b6352d8fbf7ad4,0,0,0,6,-0.000113334,0
1777,1777.6bb054bf786bfbfeacc78dd1918ffbfa,0,0,0,6,0.0001576223,0
1778,1778.5e3a4fdad399e2557d6921d7e938faef,0,0,0,6,0.0001150955,0
1779,1779.b1039d148dbb347b468973dc6bfe0319,0,0,0,6,-0.0003343853,0
1780,1780.35908078146d2d19fccf8b786aa83cf7,0,0,0,6,-0.0002316154,0
1781,1781.8f5053b1fda58d8224b0fb4827413912,0,0,0,6,4.887202E-06,0
1782,1782.e027f2af78c05f8498f09d7979cd127d,0,0,0,6,1.4862192E-05,0
1783,1783.3c26c587b4fe3b681981c38f90593e02,0,0,0,6,0.0002232944,0
1784,1784.0e74974631f665395f5e6b01148b4bee,0,0,0,6,0.0002196074,0
1785,1785.aabc3014dc8e7bbf3748d1e1b2afbf56,0,0,0,6,2.7311531E-05,0
1786,1786.59383d91430d9cb58e7d0aa4e25b1320,0,0,0,6,7.134808E-05,0
1787,1787.94ca5ccaec9be05c252bf32961a86a3d,0,0,0,6,0.000110675,0
1788,1788.26beacaa0fa03cb6199c57b8a99a2852,0,0,0,6,-0.0001507503,0
1789,1789.146b27f3890e3350b0e596b42e18a985,0,0,0,6,-6.992721E-06,0
1790,1790.305d7c2b4c83864ca868937855ad1b27,0,0,0,6,0.000327213,0
1791,1791.77ff25da8e59d16dfba5c708a0cf3b69,0,0,0,6,9.466341E-05,0
1792,1792.f3dfa7db118b7738bcdaa1cd81a0f1e2,0,0,0,6,0.0001821873,0
1793,1793.c20b0ff2930d9b36d7aa70e54939d12c,0,0,0,6,-9.6120326E-05,0
1794,1794.6057cf5e982869286b4742cee5639a4b,0,0,0,6,0.0003975185,0
1795,1795.3349a6670b58d2a39307e87ae0012294,0,0,0,6,0.0005107796,0
1796,1796.5f6c04f93ace9da3b5f9e0906ba608c2,0,0,0,6,0.0001103669,0
1797,1797.5bae1500a6c23344cde8b81dd95a2dd7,0,0,0,6,8.946933E-05,0
1798,1798.5914721a121b85cfdc0e39bf4b4e8970,0,0,0,6,5.32387E-05,0
1799,1799.70dc9da58ada190c2c66f34986636594,0,0,0,6,0.0001159277,0
1800,1800.75f57c5146462b574d13349e5c0c4bcc,0,0,0,6,1.6227543E-05,0
1801,1801.906dd11cca6bee22c6843afb597c87a3,0,0,0,6,0.0002315654,0
1802,1802.235f7aea351e2aa201447c134468f723,0,0,0,6,-0.0002201493,0
1803,1803.03a577fc11e0a5121098e0dc83c97d6c,0,0,0,6,-0.0003950067,0
1804,1804.a28b76746a64d3d352375a462f4f8404,0,0,0,6,0.0002550194,0
1805,1805.3a7add5306fcbf4ac7eb42c57c125e85,0,0,0,6,-0.0003807768,0
1806,1806.db99848ddb40f4d5a0694557363c7250,0,0,0,6,-0.0002257021,0
1807,1807.7f2b82a41322fa94c43a0dbb75472ff4,0,0,0,6,8.478067E-05,0
1808,1808.54f25b5c3ce8b81c56da0ef6693c5ffb,0,0,0,6,5.596786E-05,0
1809,1809.582f22e10f4f792eb0efe0499d37db30,0,0,0,6,0.0002834506,0
1810,1810.46172a3da4e739c7b65a3b3aa3869e9d,0,0,0,6,6.9844675E-05,0
1811,1811.49621617c6fee0551ce210e30094898a,0,0,0,6,0.000275478,0
1812,1812.f25ce16131a4a1e9b4eb4e04f748509a,0,0,0,6,0.0002427385,0
1813,1813.c86ae674674567c5779cfb7a30385e45,0,0,0,6,-0.000274663,0
1814,1814.95d3ab2beeba9b96666d25c09de2143f,0,1,0,6,6.393398E-06,0
1815,1815.c20d5899b4b27415389a10cd4f400019,0,1,0,6,7.682622E-05,0
1816,1816.7e6c3f51ab4a45f60fbb0968d56f512c,0,0,1,6,-1.2893243E-05,0
1817,1817.822fd92abf93a33969943a291d819fdf,0,0,0,6,-4.5473393E-05,0
1818,1818.30f57f8851044a464064eec4c938963d,0,0,0,6,-5.4112617E-05,0
1819,1819.8e1547062c811ff9b62183ad65bf4ed6,0,0,0,6,1.0575785E-05,0
1820,1820.7b6864b6307973a30ec24e69fc4a466a,0,0,0,6,0.0001057254,0
1821,1821.049911b67a0ff546e80e2acc6bcbe6ff,0,0,0,6,6.200773E-06,0
1822,1822.a401ddc61fc3d89fbaee70ea107a9956,0,0,0,6,-0.00004025,0
1823,1823.edac63c7227d89192cc41c922d689d22,0,0,0,6,-8.024534E-05,0
1824,1824.33f28d80618a37469e4530603d6f8b5b,0,0,0,6,0.0004458571,0
1825,1825.d77de28865080535c4e108eada26ed24,0,0,0,6,-0.0001587125,0
1826,1826.26284dbbc6f595fdc9c388008e5aa72c,0,0,0,6,-0.000271324,0
1827,1827.9dd46d474cc33df16c9443ac6759e679,0,0,0,6,0.0001894544,0
1828,1828.80327e3b2580e1e277165899b2532871,0,0,0,6,-0.0006198178,0
1829,1829.1c598ff775a4de81c391eb9bb738d0c9,0,0,0,6,-4.729564E-06,0
1830,1830.d6713b65baf275582be556a87a824dd4,0,0,0,6,-0.0001782815,0
1831,1831.0bbb7ccf73587c7f02655596e7fa6477,0,0,0,6,-0.0001453827,0
1832,1832.01f5d745e5bca5dcb35f0f863f4b0bdf,0,0,0,6,-4.092885E-05,0
1833,1833.3d930e2d4968f325cc6a773df09e8969,0,0,0,6,1.693574E-05,0
1834,1834.48b91fabd8e14b220898d3daef4ff0b1,0,0,0,6,-2.7309085E-05,0
1835,1835.6c654f95a549a4f09daff21def44f511,0,0,0,6,0.0001348166,0
1836,1836.7b8c9da065dd15894b0c6f851ac461e8,0,0,0,6,0.0005772708,0
1837,1837.e1c6a4364e0762f323cd69d23e030fc8,0,0,0,6,-4.9508595E-05,0
1838,1838.d038cbb36f734c5ddbb023d074711d10,0,0,0,6,0.0001777445,0
1839,1839.c66fbc9c72afb9ea062537d3635d1d6c,0,0,0,6,1.8525932E-05,0
1840,1840.0adb46c649c37f8f26c46c6d1b0d8d93,0,0,0,6,1.2785866E-05,0
1841,1841.780eecf7f0db1db00bd0a6248de51260,0,0,0,6,0.000155391,0
1842,1842.f57fcc3356b4c910af8ac2ce06d7301c,0,0,0,6,-0.0006533437,0
1843,1843.22ff82ab4b9265075924f41abe0460f7,0,0,0,6,0.0002641974,0
1844,1844.2a15d667c53727befded94d9b526afff,0,0,0,6,6.610496E-06,0
1845,1845.e5c02ab6101d2a7759f059da0e6385ca,0,0,0,6,-9.78047E-05,0
1846,1846.07f7f47e25de2b8f08cabfc5ef3e3709,0,0,0,6,-2.202948E-05,0
1847,1847.add31f8a35fa0fd63e70eacd58c82a44,0,0,0,6,-4.721818E-05,0
1848,1848.46a467858b1369e9513a8a369a67a70b,0,0,0,6,0.00004391,0
1849,1849.06fb7b96d18dae121abb94e8a7624f4b,0,0,0,6,-0.0001868863,0
1850,1850.147241797a056a32e99562b240ebb283,0,0,0,6,-0.000114535,0
1851,1851.69dcabe5a5fe6ffc5e20522e4c5477e4,0,0,0,6,-0.0003032283,0
1852,1852.da79f6e9c4f07174e5dec173c9481b99,0,0,0,6,0.0001179326,0
1853,1853.73b4d9ab83de83ae58707c8bdcda0fc5,0,0,0,6,-6.307693E-05,0
1854,1854.bff303bb4466a91b0f88491b207e8ed8,0,0,0,6,-0.000077424,0
1855,1855.a672617b99187e1c4029bc33a4e8a596,0,0,0,6,0.0003771141,0
1856,1856.ae52e350b9847d6f5c6ca350c4f4eacb,0,0,0,6,1.728543E-05,0
1857,1857.8fbef0589564bb19c088156227772fb9,0,0,0,6,-7.2071336E-05,0
1858,1858.51e8b76626231abf27c682904ee4b4c1,0,0,0,6,-2.0375548E-05,0
1859,1859.0e8cedd7ff0e281e2da6e6c40fd177a8,0,0,0,6,-6.850908E-05,0
1860,1860.994c77afc8d6fb072d8b95ccfdf09627,0,0,0,6,0.0003678658,0
1861,1861.ace2433031b3ea150e728b34850cdceb,0,0,0,6,-0.0003239598,0
1862,1862.9f36557559ed64908479a42411c17b4b,0,0,0,6,-8.6390595E-05,0
1863,1863.bfe819f6abc823642064dc200a54be39,0,0,0,6,-4.45804E-05,0
1864,1864.c7392fccbe84e3e6b16a41a95c949d52,0,0,0,6,0.0002701043,0
1865,1865.103ed197a77666a8d52b01727e8e46b5,0,0,0,6,0.000112523,0
1866,1866.e473fa8286a321cf128ca40407cec067,0,0,0,6,-0.0001915016,0
1867,1867.fd43077a27b6e0bff531d55a475902ca,0,0,0,6,-8.254072E-05,0
1868,1868.1fef6580cc8a54d91796a011d44e3ffc,0,0,0,6,5.7907448E-05,0
1869,1869.7e629f0611df5503ab8608b3cfd9def6,0,0,0,6,0.0004213524,0
1870,1870.b9a604aab752c128a6361cd2860fc959,0,0,0,6,-0.0002019212,0
1871,1871.a36e311004ce012e7e39d64f12082bbb,0,0,0,6,0.0002110264,0
1872,1872.2b63f04638f3878d95641f0194baa501,0,0,0,6,9.563235E-05,0
1873,1873.ca66981e04ecb411738d47442a3aedaf,0,0,0,6,0.0003042098,0
1874,1874.465e3ebd33979810b218e99812b4cb72,0,0,0,6,0.0001352413,0
1875,1875.dbed554328b768bf307fecf3b4491ce2,0,0,0,6,0.0002918772,0
1876,1876.820a9b50a434d9a0a0578ee542ad78a3,0,0,0,6,-0.000027603,0
1877,1877.3b830d0451dd084e5c125436ac07871e,0,0,0,6,2.7305368E-05,0
1878,1878.0c34817869d72b7cd32a8f3ebe79c272,0,0,0,6,0.0001544213,0
1879,1879.cf7e58d9357d945a1d7381703b70d91a,0,0,0,6,0.0001394436,0
1880,1880.ebecd898b60abef68261b8ae5b05a198,0,0,0,6,-0.000061018,0
1881,1881.7a4b4e4c68a852fb5fb5876ec76899ab,0,0,0,6,0.000026426,0
1882,1882.b2b08c2869320b81591f1ca1f710b6a4,0,0,0,6,-0.0001702918,0
1883,1883.c01cf3c82533724234cb1e6ae871027d,0,0,0,6,-0.0001163121,0
1884,1884.a20accc905fb9492bee347165155a4f9,0,0,0,6,0.0003810251,0
1885,1885.e0fe9e7b4cc8d708983598de04545ed5,0,0,0,6,0.0001922615,0
1886,1886.bfb82bb59d7af53e18c36ad736c7d99b,0,0,0,6,0.0003182427,0
1887,1887.884e4c55dd2c7579be9b0986190a1426,0,0,0,6,-0.0001104317,0
1888,1888.57a8696540933098cc8c8235542bf042,0,0,0,6,8.885306E-05,0
1889,1889.07ff07f84507a0b2be0bd27b091736d8,0,0,0,6,-0.0002365016,0
1890,1890.ef9fda5365db0f817f62d6934b14ab77,0,0,0,6,0.0002322226,0
1891,1891.4bd1b844e2c796506ae9f3181c14cfcf,0,0,0,6,0.0001802376,0
1892,1892.82c1d57eff76129d5883976011d79bce,0,0,0,6,0.0002668594,0
1893,1893.f4e1f04673f39ec1714ca2e3056684a0,0,0,0,6,2.1653377E-05,0
1894,1894.feeadafed8d22fbefccef31f2a2eb74a,0,0,0,6,-9.555724E-05,0
1895,1895.cb9fb06a3bc791664ca52cef59045bee,0,0,0,6,0.000441425,0
1896,1896.4dd6d65470c53453c52754a130999d10,0,0,0,6,0.0003659465,0
1897,1897.91a261359b5537a465fa0164ec1d95c6,0,0,0,6,2.7075803E-05,0
1898,1898.ef7d61da92cc8da0b91e45162d4ddaf1,0,0,0,6,0.0002390222,0
1899,1899.008dec310f96f23c34bd577427554cf3,0,0,0,6,0.0003837097,0
1900,1900.73b47a5794b96f4bdf4fc4cabee59637,0,0,0,6,-3.9034607E-05,0
1901,1901.5fb290d69c23e53e5e299ad81af93e8b,0,0,0,6,5.5193166E-05,0
1902,1902.3954c84ea238973e581494170bb9d1d8,0,0,0,6,0.0001694062,0
1903,1903.c07e63d841ecc3071e93d8ac71798661,0,0,0,6,0.0004253931,0
1904,1904.2eabf76b86fe83b4c5617fcf41b42c79,0,0,0,6,0.000244253,0
1905,1905.69e96a22bf5c104ac4f0964ab31cf82d,0,0,0,6,0.0001615856,0
1906,1906.edfc03da8e4c420d9ce26428eb6f7149,0,0,0,6,-5.1665604E-05,0
1907,1907.511fe95273f35d03c3262d815daacc4c,0,0,0,6,0.0001752114,0
1908,1908.030d5fb106c7bbbc9491f92d9b64fd64,0,0,0,6,0.0003705931,0
1909,1909.97cbba56dde3e037c13ff2911be560fd,0,0,0,6,0.0002931488,0
1910,1910.77a21facb4e83b48e206ef2c8234562b,0,0,0,6,0.0002017957,0
1911,1911.bcd8913fc0feb8f2a32f80d1498d3718,0,0,0,6,-3.911082E-05,0
1912,1912.161902f18a1cf85c3bf422b88ee40d0a,0,0,0,6,0.0001639067,0
1913,1913.7cd33343ce0d77f610058bb8d3ff6863,0,0,0,6,6.4804524E-05,0
1914,1914.d2230228f70b1889cc9e23ac921bb969,0,0,0,6,-4.0554405E-05,0
1915,1915.893a0df57d80ba1af2d3af1c591ea66b,0,0,0,6,-7.0941287E-06,0
1916,1916.de9bd1f5764cf1615cfdfa0d7ecffeb1,0,0,0,6,1.4527354E-05,0
1917,1917.ad9c0d9da9c49cf27bfb916fb6506594,0,0,0,6,0.0002949972,0
1918,1918.e1d8a7c0bcef6834bba337b0d13078ba,0,0,0,6,-0.00035418,0
1919,1919.cf8a285d68ba4ce64b50b5b463a80808,0,0,0,6,0.0001855001,0
1920,1920.3a0ab24e273f9a6f48d2168575425fcd,0,0,0,6,0.0001300241,0
1921,1921.fa34fb56fd0a04ce46ac71d176e6ec55,0,0,0,6,9.803234E-05,0
1922,1922.b0fed0fd3b2a0044158514836a172732,0,0,0,6,8.476434E-05,0
1923,1923.c70122426d8be452477bc792e6ae4a95,0,0,0,6,0.0002927746,0
1924,1924.d7349b933e38f743e65b39f648ecae1e,0,0,0,6,4.777856E-05,0
1925,1925.7a2a85df917680fae73bb7ea68c0027a,0,0,0,6,-0.0005161661,0
1926,1926.015beeecce2dc9c81309671f1f490f0b,0,0,0,6,0.0001474759,0
1927,1927.40edefd2f8ca788645da340d2e2a1502,0,0,0,6,0.0002137702,0
1928,1928.3a8d4a589532c26762138d711aac81f0,0,0,0,6,5.2815052E-05,0
1929,1929.fa582e5442852bbe2cf2e0ff990bfbc5,0,0,0,6,0.0002578174,0
1930,1930.0965a4aa5ecfe3ab06526520f7eae63a,0,0,0,6,8.89502E-05,0
1931,1931.40262a40ae79c16da33681e3c718cb90,0,0,0,6,1.9485498E-05,0
1932,1932.e94c6220cb5e6a61437ac4ebf873b68f,0,0,0,6,0.000152137,0
1933,1933.f9a004de32087d7b8c150135aff4f42d,0,0,0,6,-0.0001907572,0
1934,1934.8e30ec46365bab9766f9d4ad5bfc88f8,0,0,0,6,-2.4728612E-05,0
1935,1935.323e3a0e8b8ecafaf86e9fa18db016fd,0,0,0,6,-0.0002190708,0
1936,1936.8cc99e560c5a9d5a45dda7015adf539a,0,0,0,6,-0.0002250875,0
1937,1937.fbd8353134542a7443e2fb57c78995e0,0,0,0,6,-0.0001345775,0
1938,1938.844c886b9cc04763e6c2c9a6c8b88c0d,0,0,0,6,-0.0001259255,0
1939,1939.f619d25a4c8a6f451c28382f0ad34373,0,0,0,6,-1.8832141E-05,0
1940,1940.a50f7af9a2b291721d17dff887604026,0,0,0,6,-0.0001741905,0
1941,1941.a36b85a4d1e7b2898662ebb36e7c1072,0,0,0,6,6.439119E-05,0
1942,1942.ba8554a3a929a4c9a42c0a23bebffc82,0,0,0,6,-6.805675E-05,0
1943,1943.d1cf11c72e02c4c94cbd3a4b52c71ff0,0,0,0,6,-0.000092925,0
